0.0,-7.275311050366615e-22
0.000244140625,-7.326783795412799e-22
0.00048828125,-7.362748356003375e-22
0.000732421875,-7.383123229890422e-22
0.0009765625,-7.387859902003553e-22
0.001220703125,-7.376942969017365e-22
0.00146484375,-7.350390193850774e-22
0.001708984375,-7.308252489913831e-22
0.001953125,-7.250613835067705e-22
0.002197265625,-7.177591115409807e-22
0.00244140625,-7.089333899149319e-22
0.002685546875,-6.986024140981439e-22
0.0029296875,-6.867875817521632e-22
0.003173828125,-6.735134494505085e-22
0.00341796875,-6.588076826602028e-22
0.003662109375,-6.427009990847033e-22
0.00390625,-6.252271054815612e-22
0.004150390625,-6.064226280831341e-22
0.00439453125,-5.863270367611921e-22
0.004638671875,-5.649825630907219e-22
0.0048828125,-5.424341124809949e-22
0.005126953125,-5.187291705544348e-22
0.00537109375,-4.939177039667359e-22
0.005615234375,-4.680520558737648e-22
0.005859375,-4.411868362615808e-22
0.006103515625,-4.1337880736814274e-22
0.00634765625,-3.8468676443534124e-22
0.006591796875,-3.5517141204014285e-22
0.0068359375,-3.2489523626362017e-22
0.007080078125,-2.9392237296601704e-22
0.00732421875,-2.623184724433436e-22
0.007568359375,-2.301505607509392e-22
0.0078125,-1.9748689798503707e-22
0.008056640625,-1.6439683382157617e-22
0.00830078125,-1.3095066061618068e-22
0.008544921875,-9.721946437703159e-23
0.0087890625,-6.327497392426989e-23
0.009033203125,-2.9189408556479865e-23
0.00927734375,4.96467545277745e-24
0.009521484375,3.911453920345071e-23
0.009765625,7.318741603325894e-23
0.010009765625,1.0711066656927104e-22
0.01025390625,1.4081193363568408e-22
0.010498046875,1.7421929668803882e-22
0.0107421875,2.072614254440599e-22
0.010986328125,2.398677323821676e-22
0.01123046875,2.719685237822183e-22
0.011474609375,3.0349514898436006e-22
0.01171875,3.3438014754544575e-22
0.011962890625,3.6455739397796293e-22
0.01220703125,3.9396223975926965e-22
0.012451171875,4.2253165230574487e-22
0.0126953125,4.502043506122163e-22
0.012939453125,4.769209372636301e-22
0.01318359375,5.026240265336268e-22
0.013427734375,5.27258368292437e-22
0.013671875,5.5077096745549425e-22
0.013916015625,5.731111987126667e-22
0.01416015625,5.942309162890985e-22
0.014404296875,6.140845584974773e-22
0.0146484375,6.326292468532806e-22
0.014892578125,6.498248795361296e-22
0.01513671875,6.656342189911547e-22
0.015380859375,6.800229734778428e-22
0.015625,6.92959872385648e-22
0.015869140625,7.0441673514917e-22
0.01611328125,7.143685336090715e-22
0.016357421875,7.227934476788753e-22
0.0166015625,7.296729141918963e-22
0.016845703125,7.349916688168673e-22
0.01708984375,7.387377809457827e-22
0.017333984375,7.409026814722445e-22
0.017578125,7.4148118339379075e-22
0.017822265625,7.404714951869545e-22
0.01806640625,7.378752269192562e-22
0.018310546875,7.33697389077801e-22
0.0185546875,7.279463841098365e-22
0.018798828125,7.206339906860882e-22
0.01904296875,7.117753407134099e-22
0.019287109375,7.013888891389756e-22
0.01953125,6.894963766033661e-22
0.019775390625,6.761227850156608e-22
0.02001953125,6.612962861390183e-22
0.020263671875,6.4504818328968825e-22
0.0205078125,6.274128462679816e-22
0.020751953125,6.084276396541816e-22
0.02099609375,5.881328446164753e-22
0.021240234375,5.665715743924782e-22
0.021484375,5.43789683619459e-22
0.021728515625,5.198356717020049e-22
0.02197265625,4.947605804184323e-22
0.022216796875,4.6861788598059715e-22
0.0224609375,4.41463385773019e-22
0.022705078125,4.133550800099028e-22
0.02294921875,3.843530485588564e-22
0.023193359375,3.545193231916571e-22
0.0234375,3.2391775553181727e-22
0.023681640625,2.9261388097903435e-22
0.02392578125,2.606747788986492e-22
0.024169921875,2.2816892937351313e-22
0.0244140625,1.951660668229028e-22
0.024658203125,1.61737030799945e-22
0.02490234375,1.2795361428674828e-22
0.025146484375,9.388840980983844e-23
0.025390625,5.96146537067478e-23
0.025634765625,2.520606887534953e-23
0.02587890625,-9.263293655382351e-24
0.026123046875,-4.371921399423932e-23
0.0263671875,-7.808746315327959e-23
0.026611328125,-1.1229396296693572e-22
0.02685546875,-1.462649458196224e-22
0.027099609375,-1.799271138380962e-22
0.02734375,-2.1320779720427354e-22
0.027587890625,-2.4603511124679744e-22
0.02783203125,-2.783381119712105e-22
0.028076171875,-3.10046949691891e-22
0.0283203125,-3.41093020432144e-22
0.028564453125,-3.7140911476435206e-22
0.02880859375,-4.009295637654227e-22
0.029052734375,-4.2959038177104e-22
0.029296875,-4.573294056158702e-22
0.029541015625,-4.840864300571283e-22
0.02978515625,-5.098033390842598e-22
0.030029296875,-5.344242328274024e-22
0.0302734375,-5.578955497864437e-22
0.030517578125,-5.801661841116476e-22
0.03076171875,-6.011875976772674e-22
0.031005859375,-6.209139267015604e-22
0.03125,-6.393020826765417e-22
0.031494140625,-6.563118473839978e-22
0.03173828125,-6.719059617864404e-22
0.031982421875,-6.860502085944543e-22
0.0322265625,-6.987134883257722e-22
0.032470703125,-7.098678886848719e-22
0.03271484375,-7.194887471064548e-22
0.032958984375,-7.275547063204541e-22
0.033203125,-7.340477628115288e-22
0.033447265625,-7.389533080608531e-22
